class_id,seed,set_id,left,right,selected_left,selected_right,absolute_difference,helped,hurt
870,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.19815307548810776,False,True
870,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,3.321853571573669,False,True
888,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,4.379818251953509,False,True
888,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.22749623556438797,False,True
888,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.5790284960822201,False,True
888,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.0010387141036396503,True,False
888,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.0029986105030488375,False,True
888,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.33147933275779806,False,True
888,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.30822951182211955,False,True
888,81,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.011094896419137967,True,False
888,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.007262399752690383,True,False
888,81,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.07828465028039489,True,False
888,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,5.771255750594777,False,True
888,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.4813058838408182,False,True
888,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.0963351297195205,False,True
975,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,31.845436441642043,False,True
975,79,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.1270218475522142,False,True
975,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,1.5722867806953216,False,True
975,79,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.13314649711014678,False,True
975,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-10.175477373150217,True,False
975,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.20333430243431394,False,True
975,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.017942628064474775,False,True
975,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.032083201580974226,False,True
975,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.11010364358099878,False,True
975,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.008967150756916452,False,True
975,81,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.1392155218417237,False,True
975,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,0.02463067434045739,False,True
975,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.01007623486708553,False,True
975,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.031453668239294075,True,False
19,79,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.045778057647737555,True,False
19,79,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,0.4070969140494186,False,True
19,79,primary_d82bcfdaeedc,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.008799948805005894,True,False
19,79,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.06649978278773006,True,False
19,79,primary_ec9365fcc9ef,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.059451381035444256,False,True
19,80,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-0.06995501372000495,True,False
19,80,primary_52112c337d08,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.009518136101974047,True,False
19,80,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.9958952094009275,True,False
19,80,primary_d82bcfdaeedc,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.08037819898294173,False,True
19,80,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.11471052835372575,True,False
19,80,primary_ec9365fcc9ef,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.17626023112677558,False,True
19,81,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,28.231724841328063,False,True
19,81,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.3949083548275354,True,False
19,81,primary_d82bcfdaeedc,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.03728428777958471,False,True
19,81,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,0.5810441569715294,False,True
19,82,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-0.044210739244590486,True,False
19,82,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.15190737776191554,True,False
19,82,primary_d82bcfdaeedc,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.0009753067779030289,True,False
19,82,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.022306794083078785,True,False
19,82,primary_ec9365fcc9ef,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.44154421949067674,False,True
85,79,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,0.7410843767835046,False,True
85,79,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.2940226194886151,True,False
85,79,primary_d82bcfdaeedc,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.01059591510032477,False,True
85,79,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-9.454350353621521e-05,True,False
85,80,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,0.06229697700973702,False,True
85,80,primary_52112c337d08,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.001107497693769945,True,False
85,80,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-1.5892297279922898,True,False
85,80,primary_d82bcfdaeedc,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.003606509765404553,True,False
85,80,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.058017741673452874,True,False
85,80,primary_ec9365fcc9ef,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.017475333128857087,False,True
85,81,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,0.007335493228424694,False,True
85,81,primary_52112c337d08,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.001963647758159933,True,False
85,81,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.4480675434408249,True,False
85,81,primary_d82bcfdaeedc,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.044592272545799005,False,True
85,81,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.025983784067932447,True,False
85,81,primary_ec9365fcc9ef,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.044311560516973686,True,False
85,82,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,0.002047073655319309,False,True
85,82,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,186.10672442308564,False,True
85,82,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,0.001292604890295479,False,True
85,82,primary_ec9365fcc9ef,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.2327482352036973,False,True
131,79,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,5.057572904338031,False,True
131,79,primary_52112c337d08,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,1.1831261161614748,False,True
131,79,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,1.5441052672895235,False,True
131,79,primary_d82bcfdaeedc,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.03810912699282198,False,True
131,79,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.10397168672579937,True,False
131,79,primary_ec9365fcc9ef,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.15132964468807591,False,True
131,80,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-0.16089950683233667,True,False
131,80,primary_52112c337d08,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.005673815331636687,False,True
131,80,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.15864905470243684,True,False
131,80,primary_d82bcfdaeedc,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.011386674960704115,False,True
131,80,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.031669677576928734,True,False
131,80,primary_ec9365fcc9ef,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.03365127105992727,True,False
131,81,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-0.5186113500022885,True,False
131,81,primary_52112c337d08,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.021415451301947996,True,False
131,81,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage15_w4,-0.2444408927054838,True,False
131,81,primary_d82bcfdaeedc,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.024316049995547935,True,False
131,81,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.08757117996327678,True,False
131,81,primary_ec9365fcc9ef,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.271972005814007,False,True
131,82,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,0.11749415959161164,False,True
131,82,primary_52112c337d08,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.020875895282244983,False,True
131,82,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,0.16109304053911427,False,True
131,82,primary_d82bcfdaeedc,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.0037258106864470585,False,True
131,82,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.02137730303678609,True,False
131,82,primary_ec9365fcc9ef,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.021314206520173698,False,True
224,79,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,0.0035134795406152053,False,True
224,79,primary_52112c337d08,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.04236687310213938,False,True
224,79,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,3.072778260280476,False,True
224,79,primary_d82bcfdaeedc,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.0009179913199091026,True,False
224,79,primary_da06c09aa41a,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage15_w6,-0.009195865268566188,True,False
