family,class_id,seed,set_id,left,right,left_selected,right_selected,decision_changed,absolute_difference,normalized_difference,estimand,unit,source_observations_sha256
primary,511,79,primary_58a05bddec17,hybrid,energy,output_conditioning_projection_stage15_w4,output_conditioning_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_59152023723c,hybrid,energy,qkv_all_blocks_stage15_w4,qkv_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_5e743138a0d1,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w6,adaln_modulation_projection_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_6c830b5fb730,hybrid,energy,input_patch_projection_stage15_w6,input_patch_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_705fa28644fa,hybrid,energy,output_conditioning_projection_stage15_w6,output_conditioning_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_78aa853a8dcb,hybrid,energy,output_head_projection_stage15_w4,output_head_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_8748e8c257a6,hybrid,energy,output_head_projection_stage15_w8,output_head_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_8bc97f489508,hybrid,energy,output_conditioning_projection_stage15_w8,output_conditioning_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_903cdd7eae0a,hybrid,energy,attention_output_all_blocks_stage15_w8,attention_output_all_blocks_stage4_w8,True,-0.011623780160277875,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_9688e435275c,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w4,adaln_modulation_projection_all_blocks_stage10_w4,True,-9.120213269433151,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_98d1f6d8741d,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w8,adaln_modulation_projection_all_blocks_stage10_w8,True,-0.06693093579855258,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_a8226b7ab73c,hybrid,energy,adaln_conditioning_all_blocks_stage15_w8,adaln_conditioning_all_blocks_stage10_w8,True,-0.005274904592567962,-0.01979972558154784,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_abefa8b91ecd,hybrid,energy,mlp_down_all_blocks_stage15_w4,mlp_down_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_c3b87c54a36d,hybrid,energy,qkv_all_blocks_stage15_w6,qkv_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_d0adb13a6bdf,hybrid,energy,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_d82bcfdaeedc,hybrid,energy,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage4_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_da06c09aa41a,hybrid,energy,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage10_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_e3ec35ff3518,hybrid,energy,input_patch_projection_stage15_w8,input_patch_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_ec9365fcc9ef,hybrid,energy,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,True,-1.325837890434929,-0.5103156879423872,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_f52ef9bf6b5e,hybrid,energy,output_head_projection_stage15_w6,output_head_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_f948566cda47,hybrid,energy,mlp_down_all_blocks_stage15_w6,mlp_down_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_019d7c31a48b,hybrid,energy,mlp_up_gate_all_blocks_stage15_w8,mlp_up_gate_all_blocks_stage4_w8,True,-0.020295920317579434,-0.8242789276122144,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_39fca70e9e59,hybrid,energy,input_patch_projection_stage15_w4,input_patch_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_459b032d584a,hybrid,energy,qkv_all_blocks_stage15_w8,qkv_all_blocks_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_494f26df6416,hybrid,energy,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_52112c337d08,hybrid,energy,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage4_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_5303e1fccdc7,hybrid,energy,mlp_down_all_blocks_stage15_w8,mlp_down_all_blocks_stage4_w8,True,-0.01698203475682192,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_58a05bddec17,hybrid,energy,output_conditioning_projection_stage15_w4,output_conditioning_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_59152023723c,hybrid,energy,qkv_all_blocks_stage15_w4,qkv_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_5e743138a0d1,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w6,adaln_modulation_projection_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_6c830b5fb730,hybrid,energy,input_patch_projection_stage15_w6,input_patch_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_705fa28644fa,hybrid,energy,output_conditioning_projection_stage15_w6,output_conditioning_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_78aa853a8dcb,hybrid,energy,output_head_projection_stage15_w4,output_head_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_8748e8c257a6,hybrid,energy,output_head_projection_stage15_w8,output_head_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_8bc97f489508,hybrid,energy,output_conditioning_projection_stage15_w8,output_conditioning_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_903cdd7eae0a,hybrid,energy,attention_output_all_blocks_stage15_w8,attention_output_all_blocks_stage4_w8,True,-0.009504908023927783,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_9688e435275c,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w4,adaln_modulation_projection_all_blocks_stage10_w4,True,-0.8496780155323619,-0.2261104589543461,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_98d1f6d8741d,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w8,adaln_modulation_projection_all_blocks_stage10_w8,True,-0.003292389387738127,-0.04752008471168184,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_a8226b7ab73c,hybrid,energy,adaln_conditioning_all_blocks_stage15_w8,adaln_conditioning_all_blocks_stage10_w8,True,-0.015797813855201067,-0.3498679391755296,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_abefa8b91ecd,hybrid,energy,mlp_down_all_blocks_stage15_w4,mlp_down_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_c3b87c54a36d,hybrid,energy,qkv_all_blocks_stage15_w6,qkv_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_d0adb13a6bdf,hybrid,energy,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_d82bcfdaeedc,hybrid,energy,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage4_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_da06c09aa41a,hybrid,energy,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,True,-0.039295116869947584,-0.8362342095377695,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_e3ec35ff3518,hybrid,energy,input_patch_projection_stage15_w8,input_patch_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_ec9365fcc9ef,hybrid,energy,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,True,-0.12373073463548678,-0.09986906554056806,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_f52ef9bf6b5e,hybrid,energy,output_head_projection_stage15_w6,output_head_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,80,primary_f948566cda47,hybrid,energy,mlp_down_all_blocks_stage15_w6,mlp_down_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_019d7c31a48b,hybrid,energy,mlp_up_gate_all_blocks_stage15_w8,mlp_up_gate_all_blocks_stage4_w8,True,-0.003983399722528705,-0.98611179535211,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_39fca70e9e59,hybrid,energy,input_patch_projection_stage15_w4,input_patch_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_459b032d584a,hybrid,energy,qkv_all_blocks_stage15_w8,qkv_all_blocks_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_494f26df6416,hybrid,energy,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_52112c337d08,hybrid,energy,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage4_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_5303e1fccdc7,hybrid,energy,mlp_down_all_blocks_stage15_w8,mlp_down_all_blocks_stage4_w8,True,-0.012110895345415429,-0.20783141621157367,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_58a05bddec17,hybrid,energy,output_conditioning_projection_stage15_w4,output_conditioning_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_59152023723c,hybrid,energy,qkv_all_blocks_stage15_w4,qkv_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_5e743138a0d1,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w6,adaln_modulation_projection_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_6c830b5fb730,hybrid,energy,input_patch_projection_stage15_w6,input_patch_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_705fa28644fa,hybrid,energy,output_conditioning_projection_stage15_w6,output_conditioning_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_78aa853a8dcb,hybrid,energy,output_head_projection_stage15_w4,output_head_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_8748e8c257a6,hybrid,energy,output_head_projection_stage15_w8,output_head_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_8bc97f489508,hybrid,energy,output_conditioning_projection_stage15_w8,output_conditioning_projection_stage10_w8,True,-0.0034104953419955572,-0.30766150677362814,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_903cdd7eae0a,hybrid,energy,attention_output_all_blocks_stage15_w8,attention_output_all_blocks_stage4_w8,True,-0.005084840454401274,-0.6121136327089157,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_9688e435275c,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w4,adaln_modulation_projection_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_98d1f6d8741d,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w8,adaln_modulation_projection_all_blocks_stage10_w8,True,-0.0053273621924745385,-0.6245244795546124,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_a8226b7ab73c,hybrid,energy,adaln_conditioning_all_blocks_stage15_w8,adaln_conditioning_all_blocks_stage10_w8,True,-0.006945782553884783,-0.13039562925630646,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_abefa8b91ecd,hybrid,energy,mlp_down_all_blocks_stage15_w4,mlp_down_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_c3b87c54a36d,hybrid,energy,qkv_all_blocks_stage15_w6,qkv_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_d0adb13a6bdf,hybrid,energy,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_d82bcfdaeedc,hybrid,energy,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage4_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_da06c09aa41a,hybrid,energy,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,True,0.009967887358186538,1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_e3ec35ff3518,hybrid,energy,input_patch_projection_stage15_w8,input_patch_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_ec9365fcc9ef,hybrid,energy,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,True,-0.44619360117945916,-0.2617226821165221,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,81,primary_f52ef9bf6b5e,hybrid,energy,output_head_projection_stage15_w6,output_head_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
